Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,Delay,jfk_origin
2,2,92.0,508,10.0,34.0,late,1
2,5,97.0,508,10.0,31.0,ontime,1
2,4,72.0,508,5.0,11.0,late,0
2,6,71.0,508,8.0,13.0,ontime,0
2,3,71.0,508,8.0,20.0,late,0
2,4,70.0,508,7.0,12.0,ontime,0
2,7,85.0,508,7.0,16.0,late,0
2,1,75.0,508,25.0,15.0,late,0
2,2,79.0,508,8.0,46.0,late,0
2,4,73.0,508,8.0,14.0,ontime,0
2,2,349.0,2475,15.0,19.0,late,1
2,6,335.0,2475,6.0,26.0,late,1
2,1,339.0,2475,12.0,51.0,late,1
2,3,336.0,2475,14.0,28.0,ontime,1
2,2,322.0,2475,12.0,18.0,ontime,1
2,5,370.0,2475,14.0,13.0,late,0
2,7,269.0,2475,11.0,11.0,ontime,0
2,3,297.0,2475,25.0,36.0,late,0
2,5,287.0,2475,15.0,19.0,late,0
2,6,286.0,2475,41.0,21.0,late,0
2,6,337.0,2475,10.0,29.0,late,1
2,1,328.0,2475,13.0,37.0,late,1
2,4,328.0,2475,6.0,19.0,late,1
2,5,323.0,2475,12.0,106.0,late,1
2,6,341.0,2475,16.0,34.0,late,1
2,4,321.0,2475,6.0,15.0,ontime,1
2,5,303.0,2475,14.0,38.0,late,0
2,6,275.0,2475,15.0,23.0,ontime,0
2,7,268.0,2475,10.0,27.0,late,0
2,1,286.0,2475,10.0,14.0,ontime,0
2,2,287.0,2475,12.0,17.0,ontime,0
2,4,286.0,2475,13.0,14.0,ontime,0
2,5,288.0,2475,14.0,28.0,late,0
2,2,298.0,2475,113.0,29.0,late,0
2,3,299.0,2475,16.0,26.0,late,0
2,4,287.0,2475,10.0,16.0,late,0
2,1,292.0,2475,4.0,27.0,late,0
2,3,278.0,2475,11.0,15.0,ontime,0
2,5,291.0,2475,20.0,19.0,late,0
2,6,271.0,2475,18.0,38.0,late,0
2,3,291.0,2475,10.0,14.0,ontime,0
2,4,294.0,2475,20.0,26.0,late,0
2,3,292.0,2475,12.0,29.0,late,0
2,5,281.0,2475,8.0,21.0,late,0
2,1,271.0,2475,9.0,13.0,ontime,0
2,2,278.0,2475,5.0,13.0,ontime,0
2,5,266.0,2475,12.0,24.0,ontime,0
2,4,365.0,2586,4.0,18.0,late,1
2,3,347.0,2586,5.0,18.0,ontime,1
2,1,328.0,2586,2.0,27.0,late,1
2,3,339.0,2586,6.0,17.0,late,1
2,4,359.0,2586,4.0,22.0,late,1
2,5,345.0,2586,4.0,72.0,late,1
2,6,362.0,2586,5.0,73.0,late,1
2,7,374.0,2586,3.0,33.0,late,1
2,5,329.0,2586,10.0,16.0,late,0
2,6,291.0,2586,11.0,25.0,late,0
2,7,273.0,2586,13.0,28.0,ontime,0
2,3,317.0,2586,13.0,13.0,late,0
2,3,295.0,2586,19.0,27.0,late,0
2,6,297.0,2586,13.0,19.0,late,0
2,7,308.0,2586,15.0,12.0,ontime,0
2,1,294.0,2586,7.0,14.0,late,0
2,5,297.0,2586,14.0,11.0,late,0
2,6,293.0,2586,19.0,12.0,ontime,0
2,7,299.0,2586,13.0,39.0,late,0
2,4,287.0,2586,12.0,16.0,late,0
2,5,282.0,2586,4.0,18.0,ontime,0
2,6,270.0,2586,3.0,24.0,ontime,0
2,2,296.0,2586,12.0,12.0,late,0
2,5,290.0,2586,9.0,16.0,late,0
2,7,303.0,2586,12.0,20.0,late,0
2,3,288.0,2586,6.0,13.0,ontime,0
2,4,288.0,2586,6.0,12.0,late,0
2,1,310.0,2586,30.0,16.0,late,0
2,2,284.0,2586,6.0,25.0,late,0
2,5,284.0,2586,10.0,14.0,ontime,0
2,7,285.0,2586,6.0,23.0,late,0
2,2,296.0,2586,8.0,20.0,late,0
2,5,292.0,2586,7.0,27.0,late,0
2,2,341.0,2475,16.0,12.0,ontime,1
2,4,336.0,2475,9.0,21.0,ontime,1
2,5,331.0,2475,8.0,20.0,ontime,1
2,1,385.0,2475,6.0,26.0,late,1
2,2,351.0,2475,8.0,21.0,ontime,1
2,3,330.0,2475,12.0,32.0,ontime,1
2,5,336.0,2475,15.0,15.0,ontime,1
2,1,355.0,2475,8.0,29.0,late,1
2,2,335.0,2475,12.0,18.0,ontime,1
2,4,330.0,2475,10.0,16.0,ontime,1
2,5,332.0,2475,28.0,90.0,late,1
2,5,286.0,2586,11.0,10.0,ontime,0
2,1,291.0,2586,17.0,12.0,late,0
2,4,282.0,2586,8.0,24.0,late,0
2,5,286.0,2586,7.0,14.0,ontime,0
2,1,290.0,2586,5.0,10.0,late,0
2,3,291.0,2586,18.0,17.0,late,0
2,4,291.0,2586,7.0,14.0,late,0
2,5,294.0,2586,12.0,11.0,late,0
2,7,287.0,2586,8.0,15.0,late,0
2,5,344.0,2475,12.0,39.0,late,1
2,5,334.0,2475,13.0,19.0,late,1
2,1,328.0,2475,11.0,56.0,ontime,1
2,2,346.0,2475,16.0,80.0,late,1
2,4,335.0,2475,7.0,13.0,ontime,1
2,7,360.0,2475,16.0,49.0,late,1
2,1,342.0,2475,7.0,62.0,late,1
2,3,335.0,2475,12.0,35.0,ontime,1
2,4,325.0,2475,9.0,25.0,ontime,1
2,5,333.0,2475,26.0,67.0,late,1
2,6,345.0,2475,9.0,23.0,ontime,1
2,2,308.0,2475,10.0,63.0,late,1
2,3,312.0,2475,7.0,20.0,ontime,1
2,5,313.0,2475,40.0,37.0,late,1
2,5,281.0,2475,14.0,15.0,late,0
2,7,270.0,2475,8.0,11.0,ontime,0
2,1,267.0,2475,8.0,13.0,ontime,0
2,2,278.0,2475,4.0,17.0,ontime,0
2,4,281.0,2475,6.0,10.0,ontime,0
2,5,294.0,2475,7.0,18.0,late,0
2,7,281.0,2475,11.0,18.0,ontime,0
2,2,269.0,2475,68.0,20.0,late,0
2,3,287.0,2475,5.0,12.0,late,0
2,4,279.0,2475,7.0,13.0,ontime,0
2,5,304.0,2475,7.0,19.0,late,0
2,1,306.0,2475,10.0,22.0,late,0
2,3,287.0,2475,8.0,21.0,late,0
2,5,268.0,2475,19.0,18.0,ontime,0
2,3,291.0,2475,6.0,16.0,ontime,0
2,2,290.0,2586,13.0,28.0,late,0
2,1,292.0,2586,5.0,13.0,late,0
2,5,298.0,2586,13.0,16.0,late,0
2,7,290.0,2586,4.0,29.0,ontime,0
2,1,285.0,2586,4.0,14.0,ontime,0
2,5,296.0,2586,8.0,16.0,late,0
2,5,279.0,2475,16.0,31.0,late,0
2,6,273.0,2475,11.0,27.0,ontime,0
2,7,258.0,2475,9.0,15.0,ontime,0
2,1,284.0,2475,8.0,22.0,ontime,0
2,5,279.0,2475,7.0,14.0,ontime,0
2,7,291.0,2475,13.0,31.0,late,0
2,5,296.0,2475,6.0,25.0,late,0
2,7,350.0,2475,21.0,19.0,late,0
2,5,276.0,2475,6.0,17.0,ontime,0
2,6,271.0,2475,9.0,11.0,ontime,0
2,7,266.0,2475,6.0,14.0,ontime,0
2,2,307.0,2475,8.0,12.0,late,0
2,4,276.0,2475,6.0,14.0,ontime,0
2,5,289.0,2475,8.0,19.0,late,0
2,5,297.0,2475,11.0,16.0,late,0
2,7,260.0,2475,12.0,32.0,ontime,0
2,1,277.0,2475,16.0,16.0,late,0
2,2,293.0,2475,6.0,14.0,late,0
2,6,301.0,2475,15.0,24.0,late,0
2,7,327.0,2475,13.0,19.0,late,0
2,3,292.0,2475,12.0,21.0,late,0
2,4,285.0,2475,7.0,39.0,late,0
2,1,286.0,2475,17.0,16.0,ontime,0
2,7,372.0,2475,16.0,33.0,late,1
2,1,343.0,2475,14.0,39.0,late,1
2,3,337.0,2475,8.0,43.0,late,1
2,7,325.0,2475,15.0,17.0,ontime,1
2,1,331.0,2475,26.0,48.0,late,1
2,2,313.0,2475,19.0,17.0,late,1
2,5,339.0,2475,11.0,21.0,ontime,1
2,6,274.0,2475,5.0,16.0,ontime,0
2,3,293.0,2475,7.0,23.0,late,0
2,4,292.0,2475,6.0,18.0,ontime,0
2,5,280.0,2475,16.0,23.0,late,0
2,1,266.0,2475,14.0,18.0,ontime,0
2,5,363.0,2475,5.0,20.0,late,0
2,6,292.0,2475,24.0,23.0,late,0
2,7,279.0,2475,23.0,38.0,late,0
2,3,285.0,2475,13.0,34.0,late,0
2,7,313.0,2475,9.0,21.0,late,0
2,2,320.0,2475,51.0,15.0,late,0
2,3,294.0,2475,23.0,29.0,late,0
2,5,286.0,2475,8.0,22.0,late,0
2,6,292.0,2475,11.0,18.0,late,0
2,2,304.0,2475,6.0,17.0,late,0
2,3,279.0,2475,14.0,25.0,ontime,0
2,5,293.0,2475,14.0,31.0,late,0
2,3,291.0,2475,28.0,21.0,late,0
2,4,297.0,2475,14.0,18.0,late,0
2,7,388.0,2586,3.0,21.0,late,1
2,3,383.0,2586,3.0,23.0,late,1
2,7,350.0,2586,4.0,20.0,ontime,1
2,5,354.0,2586,5.0,95.0,late,1
2,4,337.0,2586,9.0,16.0,late,1
2,5,337.0,2586,3.0,32.0,late,1
2,6,388.0,2586,5.0,26.0,late,1
2,7,360.0,2586,5.0,18.0,ontime,1
2,2,343.0,2586,4.0,24.0,ontime,1
2,4,360.0,2586,4.0,28.0,late,1
2,3,361.0,2586,3.0,27.0,late,1
2,5,348.0,2586,6.0,41.0,late,1
2,7,350.0,2586,7.0,30.0,late,1
2,2,352.0,2586,4.0,58.0,late,1
2,4,361.0,2586,4.0,62.0,late,1
2,5,342.0,2586,5.0,34.0,late,1
2,6,357.0,2586,8.0,45.0,late,1
2,7,365.0,2586,3.0,36.0,late,1
2,2,322.0,2586,5.0,31.0,late,1
2,3,336.0,2586,3.0,25.0,late,1
2,7,355.0,2475,5.0,12.0,late,1
2,1,360.0,2475,14.0,23.0,late,1
2,5,331.0,2475,12.0,29.0,late,1
2,6,374.0,2475,8.0,18.0,late,1
2,1,348.0,2475,7.0,38.0,late,1
2,5,332.0,2475,6.0,61.0,late,1
2,1,325.0,2475,5.0,30.0,late,1
2,2,332.0,2475,15.0,18.0,late,1
2,3,340.0,2475,11.0,23.0,late,1
2,5,334.0,2475,3.0,52.0,late,1
2,6,277.0,2475,7.0,15.0,ontime,0
2,1,276.0,2475,13.0,19.0,late,0
2,3,294.0,2475,10.0,27.0,late,0
2,5,271.0,2475,14.0,20.0,late,0
2,6,287.0,2475,6.0,17.0,late,0
2,5,339.0,2446,2.0,27.0,ontime,1
2,6,338.0,2446,4.0,20.0,ontime,1
2,1,324.0,2446,3.0,39.0,ontime,1
2,4,347.0,2446,4.0,30.0,ontime,1
2,5,327.0,2446,4.0,65.0,late,1
2,1,360.0,2446,4.0,62.0,late,1
2,2,338.0,2446,3.0,56.0,late,1
2,7,344.0,2446,3.0,15.0,late,1
2,2,319.0,2446,2.0,55.0,late,1
2,5,342.0,2475,7.0,36.0,late,1
2,6,337.0,2475,4.0,33.0,ontime,1
2,7,354.0,2475,5.0,18.0,ontime,1
2,1,337.0,2475,15.0,34.0,late,1
2,3,329.0,2475,8.0,42.0,late,1
2,5,323.0,2475,5.0,24.0,late,1
2,6,329.0,2475,15.0,23.0,ontime,1
2,1,335.0,2475,3.0,36.0,ontime,1
2,2,329.0,2475,9.0,45.0,late,1
2,3,334.0,2475,10.0,23.0,late,1
2,7,319.0,2475,10.0,21.0,ontime,1
2,1,334.0,2475,26.0,25.0,late,1
2,5,333.0,2475,11.0,52.0,late,1
2,6,340.0,2475,18.0,31.0,late,1
2,7,345.0,2475,9.0,44.0,late,1
2,3,310.0,2475,20.0,46.0,late,1
2,4,333.0,2475,9.0,34.0,ontime,1
2,5,328.0,2475,12.0,24.0,ontime,1
2,1,272.0,2446,16.0,14.0,ontime,0
2,4,277.0,2446,8.0,19.0,late,0
2,1,306.0,2446,9.0,15.0,late,0
2,5,278.0,2446,15.0,38.0,late,0
2,7,289.0,2446,22.0,22.0,late,0
2,5,288.0,2446,9.0,11.0,ontime,0
2,2,356.0,2586,4.0,26.0,ontime,1
2,5,346.0,2586,4.0,37.0,late,1
2,7,402.0,2586,4.0,90.0,late,1
2,2,340.0,2586,4.0,62.0,late,1
2,4,348.0,2586,15.0,23.0,late,1
2,1,351.0,2586,4.0,41.0,late,1
2,4,359.0,2586,7.0,35.0,late,1
2,5,347.0,2586,6.0,27.0,late,1
2,6,376.0,2586,6.0,34.0,late,1
2,3,346.0,2586,4.0,66.0,late,1
2,5,370.0,2586,7.0,35.0,late,1
2,5,296.0,2586,26.0,24.0,late,0
2,6,292.0,2586,11.0,16.0,ontime,0
2,1,294.0,2586,11.0,22.0,late,0
2,3,312.0,2586,6.0,16.0,late,0
2,2,325.0,2586,6.0,22.0,late,0
2,5,298.0,2586,19.0,13.0,late,0
2,7,300.0,2586,11.0,17.0,late,0
2,1,291.0,2586,8.0,22.0,ontime,0
2,2,310.0,2586,16.0,23.0,late,0
2,3,301.0,2586,6.0,14.0,ontime,0
2,4,293.0,2586,8.0,21.0,late,0
2,6,365.0,2586,5.0,23.0,late,1
2,1,353.0,2586,6.0,55.0,late,1
2,2,354.0,2586,5.0,26.0,late,1
2,3,350.0,2586,2.0,20.0,ontime,1
2,4,361.0,2586,7.0,19.0,late,1
2,6,353.0,2586,3.0,24.0,ontime,1
2,5,289.0,2475,13.0,12.0,ontime,0
2,6,271.0,2475,4.0,15.0,late,0
2,7,254.0,2475,10.0,15.0,ontime,0
2,7,283.0,2475,6.0,16.0,ontime,0
2,1,302.0,2475,9.0,20.0,late,0
2,5,306.0,2475,6.0,14.0,late,0
2,1,271.0,2475,6.0,13.0,ontime,0
2,2,277.0,2475,6.0,12.0,late,0
2,5,269.0,2475,10.0,13.0,ontime,0
2,6,290.0,2475,11.0,28.0,late,0
2,5,357.0,2475,16.0,86.0,late,1
2,1,336.0,2475,10.0,52.0,late,1
2,2,330.0,2475,12.0,64.0,late,1
2,3,340.0,2475,13.0,15.0,late,1
2,4,356.0,2475,17.0,18.0,late,1
2,1,333.0,2475,9.0,26.0,ontime,1
2,3,345.0,2475,13.0,24.0,late,1
2,5,327.0,2475,9.0,30.0,late,1
2,6,345.0,2475,7.0,20.0,ontime,1
2,7,358.0,2475,9.0,32.0,late,1
2,5,346.0,2475,10.0,32.0,late,1
2,2,341.0,2475,6.0,23.0,late,1
2,4,332.0,2475,11.0,22.0,ontime,1
2,5,334.0,2475,3.0,30.0,late,1
2,7,345.0,2475,6.0,53.0,late,1
2,2,336.0,2475,17.0,181.0,late,1
2,3,336.0,2475,10.0,23.0,late,1
2,4,329.0,2475,5.0,39.0,ontime,1
2,5,330.0,2475,24.0,57.0,late,1
2,2,343.0,2475,4.0,44.0,late,1
2,4,335.0,2475,8.0,11.0,ontime,1
2,5,342.0,2475,12.0,52.0,late,1
2,2,304.0,2475,12.0,48.0,ontime,1
2,4,337.0,2475,7.0,14.0,ontime,1
2,1,349.0,2475,21.0,62.0,late,1
2,6,332.0,2475,8.0,29.0,late,1
2,6,333.0,2475,7.0,41.0,late,1
2,5,320.0,2248,10.0,35.0,late,1
2,6,327.0,2248,9.0,37.0,late,1
2,7,330.0,2248,8.0,39.0,late,1
2,2,314.0,2248,8.0,34.0,late,1
2,7,338.0,2248,9.0,66.0,late,1
2,1,328.0,2248,8.0,42.0,late,1
2,2,304.0,2248,8.0,75.0,late,1
2,4,331.0,2248,8.0,32.0,late,1
2,5,297.0,2248,7.0,49.0,late,1
2,6,316.0,2248,21.0,29.0,late,1
2,7,297.0,2248,9.0,35.0,ontime,1
2,1,300.0,2248,7.0,21.0,ontime,1
2,2,315.0,2248,10.0,29.0,ontime,1
2,3,324.0,2248,6.0,32.0,ontime,1
2,5,297.0,2248,12.0,39.0,late,1
2,6,308.0,2248,6.0,35.0,late,1
2,7,322.0,2248,8.0,16.0,late,1
2,2,300.0,2248,7.0,33.0,ontime,1
2,3,292.0,2248,18.0,41.0,late,1
2,4,306.0,2248,5.0,31.0,late,1
2,5,306.0,2248,8.0,22.0,ontime,1
2,2,266.0,2248,5.0,25.0,late,0
2,3,270.0,2248,6.0,17.0,late,0
2,4,264.0,2248,20.0,27.0,late,0
2,5,252.0,2248,16.0,24.0,late,0
2,6,262.0,2248,4.0,21.0,late,0
2,2,262.0,2248,5.0,18.0,ontime,0
2,5,252.0,2248,14.0,51.0,late,0
2,1,265.0,2248,5.0,14.0,ontime,0
2,5,281.0,2421,21.0,17.0,late,0
2,5,281.0,2421,13.0,21.0,late,0
2,3,278.0,2421,16.0,17.0,late,0
2,5,322.0,2421,23.0,22.0,late,0
2,6,287.0,2421,21.0,14.0,late,0
2,2,325.0,2421,12.0,17.0,late,0
2,5,322.0,2421,7.0,27.0,ontime,1
2,6,342.0,2421,6.0,35.0,late,1
2,2,341.0,2421,6.0,17.0,ontime,1
2,4,328.0,2421,8.0,21.0,late,1
2,5,361.0,2421,7.0,18.0,late,1
2,5,350.0,2421,4.0,59.0,late,1
2,6,349.0,2421,8.0,23.0,ontime,1
2,7,317.0,2421,8.0,30.0,ontime,1
2,1,324.0,2421,7.0,41.0,late,1
2,4,323.0,2421,8.0,21.0,ontime,1
2,5,312.0,2421,6.0,57.0,late,1
2,3,335.0,2421,8.0,22.0,ontime,1
2,4,338.0,2421,5.0,30.0,ontime,1
2,5,356.0,2421,22.0,21.0,late,1
2,5,208.0,1391,3.0,68.0,late,1
2,6,205.0,1391,4.0,15.0,late,1
2,1,217.0,1391,6.0,40.0,late,1
2,2,241.0,1391,11.0,23.0,late,1
2,4,205.0,1391,5.0,25.0,late,1
2,7,200.0,1391,28.0,71.0,late,1
2,3,194.0,1391,6.0,31.0,late,1
2,4,204.0,1391,19.0,23.0,ontime,1
2,6,195.0,1391,4.0,32.0,late,1
2,7,220.0,1391,4.0,26.0,ontime,1
2,3,217.0,1391,11.0,14.0,ontime,1
2,7,196.0,1391,9.0,23.0,ontime,1
2,1,233.0,1391,19.0,19.0,late,1
2,2,209.0,1391,6.0,70.0,late,1
2,5,210.0,1391,31.0,27.0,late,1
2,5,161.0,1391,19.0,15.0,late,0
2,6,175.0,1391,15.0,16.0,late,0
2,7,177.0,1391,12.0,11.0,ontime,0
2,1,166.0,1391,18.0,13.0,ontime,0
2,3,165.0,1391,5.0,12.0,ontime,0
2,4,167.0,1391,13.0,11.0,late,0
2,6,154.0,1391,10.0,19.0,ontime,0
2,3,179.0,1391,9.0,11.0,late,0
2,4,180.0,1391,7.0,15.0,ontime,0
2,6,184.0,1391,17.0,94.0,late,0
2,2,167.0,1391,7.0,10.0,ontime,0
2,2,195.0,1391,9.0,15.0,late,0
2,1,220.0,1623,6.0,9.0,ontime,0
2,3,209.0,1623,9.0,21.0,ontime,0
2,4,230.0,1623,13.0,8.0,late,0
2,6,230.0,1623,9.0,15.0,ontime,0
2,1,225.0,1623,6.0,13.0,late,0
2,2,212.0,1623,10.0,12.0,late,0
2,6,230.0,1623,10.0,16.0,late,0
2,3,228.0,1623,17.0,14.0,late,0
2,4,213.0,1623,8.0,9.0,late,0
2,5,176.0,1090,13.0,21.0,late,1
2,1,156.0,1090,9.0,31.0,late,1
2,4,194.0,1090,11.0,22.0,late,1
2,5,168.0,1090,11.0,29.0,late,1
2,2,186.0,1090,6.0,30.0,late,1
2,5,156.0,1090,9.0,56.0,late,1
2,6,163.0,1090,7.0,56.0,late,1
2,7,172.0,1090,9.0,23.0,late,1
2,7,162.0,1391,12.0,10.0,ontime,0
2,1,189.0,1391,18.0,16.0,late,0
2,2,181.0,1391,9.0,35.0,late,0
2,5,164.0,1391,6.0,14.0,ontime,0
2,7,206.0,1391,7.0,22.0,late,0
2,1,164.0,1391,12.0,18.0,late,0
2,6,177.0,1391,6.0,28.0,late,0
2,5,164.0,1391,13.0,36.0,ontime,0
2,6,173.0,1391,6.0,11.0,ontime,0
2,7,195.0,1391,16.0,18.0,late,0
2,2,200.0,1391,17.0,42.0,late,0
2,5,144.0,1090,15.0,18.0,late,0
2,6,133.0,1090,7.0,15.0,ontime,0
2,1,140.0,1090,13.0,14.0,late,0
2,2,148.0,1090,16.0,23.0,late,0
2,5,131.0,1090,10.0,11.0,late,0
2,1,142.0,1090,11.0,17.0,late,0
2,2,133.0,1090,14.0,30.0,late,0
2,5,143.0,1090,11.0,18.0,ontime,0
2,6,137.0,1090,7.0,9.0,late,0
2,7,131.0,1090,5.0,12.0,ontime,0
2,1,141.0,1090,9.0,58.0,late,0
2,2,130.0,1090,6.0,27.0,ontime,0
2,4,145.0,1090,7.0,16.0,ontime,0
2,1,150.0,1090,7.0,37.0,late,0
2,3,125.0,1090,10.0,22.0,late,0
2,5,142.0,1090,14.0,14.0,late,0
2,7,137.0,1090,11.0,12.0,ontime,0
2,1,130.0,1090,7.0,19.0,late,0
2,2,147.0,1090,11.0,19.0,late,0
2,4,126.0,1090,5.0,18.0,ontime,0
2,5,125.0,1090,4.0,37.0,late,0
2,6,121.0,1090,6.0,38.0,late,0
2,7,144.0,1090,12.0,28.0,late,0
2,1,130.0,1090,6.0,17.0,late,0
2,2,142.0,1090,63.0,22.0,late,0
2,3,142.0,1090,9.0,17.0,late,0
2,4,129.0,1090,5.0,32.0,late,0
2,5,129.0,1090,8.0,20.0,ontime,0
2,6,141.0,1090,6.0,23.0,ontime,0
2,7,154.0,1090,22.0,23.0,late,0
2,3,130.0,1090,5.0,15.0,late,0
2,4,133.0,1090,4.0,23.0,late,0
2,6,127.0,1090,8.0,20.0,ontime,0
2,7,155.0,1090,10.0,34.0,late,0
2,5,145.0,1090,29.0,30.0,late,0
2,6,147.0,1090,5.0,33.0,late,1
2,7,167.0,1090,8.0,23.0,late,1
2,1,150.0,1090,8.0,28.0,ontime,1
2,5,156.0,1090,2.0,17.0,late,1
2,6,170.0,1090,11.0,58.0,late,1
2,1,154.0,1090,6.0,48.0,late,1
2,2,172.0,1090,4.0,81.0,late,1
2,3,173.0,1090,5.0,28.0,late,1
2,4,142.0,1090,8.0,18.0,ontime,1
2,5,149.0,1090,8.0,72.0,late,1
2,6,139.0,1090,3.0,20.0,late,1
2,7,168.0,1090,6.0,49.0,late,1
2,1,162.0,1090,6.0,51.0,late,1
2,2,165.0,1090,4.0,59.0,late,1
2,4,147.0,1090,9.0,24.0,ontime,1
2,5,171.0,1090,8.0,94.0,late,1
2,6,162.0,1090,9.0,29.0,late,1
2,7,148.0,1090,3.0,41.0,late,1
2,2,189.0,1090,6.0,71.0,late,1
2,4,142.0,1090,5.0,18.0,late,1
2,6,112.0,944,12.0,31.0,ontime,0
2,1,125.0,944,6.0,35.0,ontime,0
2,2,161.0,944,9.0,16.0,late,0
2,3,113.0,944,16.0,31.0,late,0
2,5,129.0,944,5.0,19.0,late,0
2,6,128.0,944,12.0,18.0,ontime,0
2,5,120.0,944,18.0,13.0,late,0
2,6,122.0,944,7.0,68.0,late,0
2,2,125.0,944,8.0,89.0,late,0
2,5,197.0,1597,9.0,45.0,late,1
2,6,183.0,1597,7.0,21.0,ontime,1
2,3,189.0,1597,5.0,14.0,ontime,1
2,1,208.0,1597,9.0,40.0,late,1
2,2,194.0,1597,5.0,67.0,late,1
2,3,211.0,1597,6.0,31.0,late,1
2,5,181.0,1597,8.0,30.0,ontime,1
2,6,179.0,1597,4.0,35.0,late,1
2,1,242.0,1597,4.0,15.0,late,1
2,2,221.0,1597,6.0,42.0,late,1
2,4,200.0,1597,6.0,51.0,late,1
2,3,209.0,1597,9.0,25.0,late,0
2,7,224.0,1597,8.0,13.0,late,0
2,7,215.0,1597,18.0,23.0,late,0
2,4,211.0,1623,5.0,40.0,late,1
2,7,188.0,1623,5.0,21.0,ontime,1
2,2,226.0,1623,3.0,31.0,late,1
2,3,271.0,1623,4.0,28.0,late,1
2,6,196.0,1597,6.0,38.0,late,1
2,6,190.0,1597,5.0,15.0,late,1
2,5,200.0,1597,6.0,37.0,late,1
2,7,210.0,1597,6.0,23.0,ontime,1
2,3,194.0,1597,3.0,34.0,late,1
2,4,211.0,1597,3.0,18.0,late,1
2,6,210.0,1597,5.0,62.0,late,1
2,1,199.0,1597,7.0,33.0,late,1
2,2,214.0,1597,3.0,45.0,late,1
2,4,193.0,1597,7.0,32.0,ontime,1
2,1,200.0,1597,3.0,44.0,late,1
2,5,174.0,1090,14.0,84.0,late,0
2,6,141.0,1090,10.0,16.0,late,0
2,7,144.0,1090,11.0,16.0,late,0
2,1,142.0,1090,22.0,42.0,late,0
2,5,167.0,1090,19.0,20.0,late,0
2,6,135.0,1090,22.0,14.0,late,0
2,7,130.0,1090,4.0,10.0,ontime,0
2,1,142.0,1090,16.0,17.0,ontime,0
2,3,146.0,1090,25.0,27.0,late,0
2,5,139.0,1090,7.0,20.0,ontime,0
2,6,149.0,1090,11.0,13.0,ontime,0
2,7,144.0,1090,18.0,38.0,late,0
2,3,137.0,1090,11.0,14.0,ontime,0
2,5,142.0,1090,17.0,17.0,late,0
2,2,163.0,1090,14.0,23.0,late,0
2,3,117.0,1090,11.0,12.0,ontime,0
2,5,158.0,1090,8.0,33.0,late,1
2,3,175.0,1090,8.0,24.0,late,1
2,5,146.0,1090,3.0,19.0,ontime,1
2,2,165.0,1090,9.0,41.0,late,1
2,3,157.0,1090,4.0,18.0,ontime,1
2,5,158.0,1090,5.0,117.0,late,1
2,6,164.0,1090,7.0,58.0,late,1
2,4,165.0,1090,12.0,36.0,late,1
2,6,180.0,1090,6.0,25.0,late,1
2,3,166.0,1090,3.0,36.0,late,1
2,5,153.0,1090,5.0,97.0,late,1
2,6,164.0,1090,9.0,52.0,late,1
2,2,168.0,1391,8.0,12.0,late,0
2,3,160.0,1391,5.0,14.0,ontime,0
2,2,166.0,1391,9.0,15.0,ontime,0
2,2,167.0,1391,4.0,10.0,late,0
2,4,160.0,1391,5.0,36.0,ontime,0
2,1,170.0,1391,9.0,11.0,ontime,0
2,5,117.0,740,6.0,59.0,late,1
2,1,151.0,740,6.0,52.0,late,1
2,5,135.0,740,8.0,33.0,late,1
2,5,140.0,740,14.0,16.0,late,1
2,7,138.0,740,10.0,17.0,late,1
2,3,120.0,740,4.0,27.0,late,1
2,7,91.0,740,10.0,12.0,ontime,0
2,3,100.0,740,8.0,34.0,late,0
2,4,95.0,740,4.0,18.0,late,0
2,5,96.0,740,3.0,8.0,late,0
2,6,99.0,740,12.0,26.0,late,0
2,7,91.0,740,6.0,44.0,late,0
2,2,107.0,740,15.0,13.0,late,0
2,1,105.0,740,10.0,11.0,ontime,0
2,4,87.0,740,5.0,10.0,ontime,0
2,7,107.0,740,4.0,16.0,ontime,0
2,1,95.0,740,6.0,11.0,ontime,0
2,5,226.0,1597,16.0,16.0,late,0
2,6,236.0,1597,25.0,25.0,late,0
2,1,224.0,1597,12.0,15.0,late,0
2,4,249.0,1597,14.0,24.0,late,0
2,5,231.0,1597,21.0,17.0,late,0
2,3,213.0,1597,5.0,22.0,ontime,0
2,4,234.0,1597,18.0,29.0,late,0
2,6,230.0,1597,11.0,14.0,late,0
2,7,231.0,1597,12.0,32.0,late,0
2,1,249.0,1597,11.0,23.0,late,0
2,2,215.0,1597,4.0,15.0,ontime,0
2,6,219.0,1597,17.0,26.0,late,0
2,3,231.0,1597,18.0,23.0,late,0
2,4,203.0,1597,14.0,14.0,ontime,0
2,5,215.0,1597,11.0,17.0,late,0
2,5,155.0,1090,21.0,16.0,late,0
2,6,124.0,1090,11.0,14.0,late,0
2,7,124.0,1090,5.0,3.0,ontime,0
2,1,143.0,1090,4.0,9.0,ontime,0
2,3,129.0,1090,12.0,62.0,late,0
2,4,137.0,1090,17.0,14.0,ontime,0
2,1,156.0,1090,6.0,12.0,late,0
2,3,137.0,1090,6.0,15.0,late,0
2,5,141.0,1090,11.0,16.0,late,0
2,6,138.0,1090,7.0,21.0,late,0
2,7,158.0,1090,7.0,16.0,ontime,0
2,5,190.0,1623,3.0,20.0,late,1
